"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.834094833E0,7.976661921E-1,-8.301497102E-1,5.198155046E-1
3.844089833E0,7.586836815E-1,-4.435529709E-1,4.464464486E-1
3.854083833E0,7.590178251E-1,-5.190610141E-2,3.854879439E-1
3.864078833E0,7.636258602E-1,2.711113691E-1,3.321248591E-1
3.874073833E0,7.532234192E-1,4.957404435E-1,3.273038864E-1
3.884067833E0,7.384567261E-1,6.561953425E-1,3.981010914E-1
3.894062833E0,6.872754693E-1,7.627127767E-1,5.276664495E-1
3.904057833E0,6.233100891E-1,7.456461787E-1,6.949510574E-1
3.914051833E0,5.480408072E-1,6.241388917E-1,8.543318510E-1
3.924046833E0,4.537672698E-1,6.092299819E-1,9.759927988E-1
