"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.178204792E0,-1.110671639E0,-1.420655489E0,1.073017046E-1
3.188210792E0,-1.028633237E0,-1.334241033E0,1.338690519E-1
3.198216792E0,-8.294602633E-1,-1.003775120E0,-2.287821844E-2
3.208223792E0,-5.279278755E-1,-3.379076421E-1,-3.492968976E-1
3.218229792E0,-1.890462339E-1,4.920542538E-1,-8.099366426E-1
3.228236792E0,5.468747020E-2,1.152428031E0,-1.328274131E0
3.238242792E0,1.421342343E-1,1.397770643E0,-1.756019592E0
3.248248792E0,6.982327998E-2,1.212494254E0,-1.934451580E0
3.258255792E0,-1.629894525E-1,8.220662475E-1,-1.794687390E0
3.268261792E0,-5.467669368E-1,4.477871954E-1,-1.450754523E0
3.278268792E0,-1.039142132E0,1.537984461E-1,-9.824019670E-1
3.288274792E0,-1.424497366E0,6.433732063E-2,-5.142112970E-1
3.298281792E0,-1.660170078E0,7.403362542E-2,-2.002386898E-1
3.308287792E0,-1.789694428E0,5.950252339E-2,-1.177711338E-1
3.318293792E0,-1.787207007E0,1.504877582E-2,-1.872274429E-1
3.328300792E0,-1.657264113E0,-9.652929753E-2,-3.445011079E-1
3.338306792E0,-1.418102980E0,-3.109739423E-1,-5.318451524E-1
3.348313792E0,-1.118334651E0,-6.601216793E-1,-7.226740718E-1
3.358319792E0,-8.123342395E-1,-1.101748347E0,-9.163721800E-1
3.368325792E0,-5.100982785E-1,-1.482170343E0,-9.574260712E-1
3.378332792E0,-2.369255871E-1,-1.638282537E0,-7.178190947E-1
3.388338792E0,-9.136168659E-2,-1.348978996E0,-3.604835272E-1
3.398345792E0,-1.720512062E-1,-4.818805754E-1,-2.156778798E-2
3.408351792E0,-4.904792011E-1,7.311352491E-1,2.757615745E-1
3.418358792E0,-9.224619865E-1,1.921321154E0,4.352263510E-1
3.428364792E0,-1.370303392E0,2.688141584E0,3.887296617E-1
3.438370792E0,-1.728626609E0,2.830709457E0,1.791029125E-1
3.448377792E0,-1.713138223E0,1.943130374E0,-1.665957719E-1
3.458383792E0,-1.057140708E0,-2.595981359E-1,-6.181012392E-1
3.468390792E0,-3.530643582E-1,-2.384153605E0,-1.065734148E0
3.478396792E0,-1.069669649E-1,-3.364255905E0,-1.477037549E0
3.488402792E0,-3.071503341E-1,-3.297354460E0,-1.776578426E0
3.498409625E0,-7.552407384E-1,-2.730817556E0,-1.918809056E0
3.508415625E0,-1.167060256E0,-2.016297817E0,-1.794167638E0
3.518422625E0,-1.325900197E0,-1.346452117E0,-1.401091695E0
3.528428625E0,-1.091080904E0,-8.432384133E-1,-7.772330046E-1
3.538435625E0,-6.266872287E-1,-1.864736080E-1,-1.087649316E-1
3.548441625E0,-3.144674003E-1,6.374480724E-1,1.336616427E-1
3.558447625E0,-2.746320963E-1,1.288662195E0,-1.304975478E-3
3.568454625E0,-3.480997682E-1,1.463295460E0,-1.761668473E-1
3.578460625E0,-4.061686695E-1,1.048674345E0,-2.273983359E-1
3.588467625E0,-3.986829817E-1,2.622293234E-1,-2.167192101E-1
3.598473625E0,-3.187005222E-1,-6.045832634E-1,-1.587153077E-1
3.608479625E0,-2.322470397E-1,-1.313898921E0,-6.160605699E-2
3.618486625E0,-1.874409467E-1,-1.720957518E0,2.431258000E-2
3.628492625E0,-2.229711562E-1,-1.838523269E0,6.852542609E-2
3.638499625E0,-3.198364377E-1,-1.766106606E0,4.095585272E-2
3.648505625E0,-4.343852401E-1,-1.555527925E0,-3.580478206E-2
3.658512625E0,-5.115453005E-1,-1.252378464E0,-8.987946808E-2
3.668518625E0,-5.411785245E-1,-9.206406474E-1,-5.264451727E-2
3.678524625E0,-5.425404310E-1,-6.327417493E-1,2.184542827E-2
3.688531625E0,-5.334957838E-1,-4.690619111E-1,8.430945128E-2
3.698537625E0,-5.304645300E-1,-4.048461616E-1,8.820112795E-2
3.708544625E0,-5.146895051E-1,-4.339798689E-1,1.098370329E-1
3.718550625E0,-5.097299218E-1,-5.059259534E-1,1.482608467E-1
3.728556625E0,-5.228179097E-1,-5.676575899E-1,1.346379071E-1
3.738563625E0,-5.156332850E-1,-6.289238930E-1,1.137739047E-1
3.748569625E0,-4.915094376E-1,-7.145671248E-1,5.513501540E-2
3.758576625E0,-4.430785179E-1,-8.022724986E-1,-5.932951346E-2
3.768582625E0,-3.705008626E-1,-8.508771062E-1,-1.669017375E-1
3.778589625E0,-2.757772803E-1,-8.136756420E-1,-2.116399109E-1
3.788595625E0,-1.726772338E-1,-6.784705520E-1,-1.947070807E-1
3.798601625E0,-1.146456301E-1,-4.958916306E-1,-1.466231793E-1
3.808608625E0,-1.460371315E-1,-3.047765791E-1,-8.878574520E-2
3.818614625E0,-2.433756739E-1,-1.398731172E-1,-2.968274429E-2
3.828621625E0,-3.392103314E-1,-9.677173570E-3,1.080341055E-3
3.838627625E0,-3.758245409E-1,8.051557094E-2,1.008608658E-2
3.848634625E0,-3.308645785E-1,1.700681895E-1,3.611485008E-3
